Filename,site,Prefix,N_column,S_column,Start_year,End_year,N_years,Mean
mong027.rwl.csv,mong027,ND12,ND12N,ND12S,1901,2001,101,0.7582076
mong028.rwl.csv,mong028,OG10,OG10N,OG10S,1901,2001,101,1.230871448
mong029.rwl.csv,mong029,OVL5,OVL5N,OVL5S,1901,1998,98,0.858935107
mong029.rwl.csv,mong029,OVL7,OVL7N,OVL7S,1901,1998,98,0.637678427
mong029.rwl.csv,mong029,OVL8,OVL8N,OVL8S,1901,1980,80,1.546856027
mong029.rwl.csv,mong029,OVL10,OVL10N,OVL10S,1901,1998,98,0.969928362
mong029.rwl.csv,mong029,OVL20,OVL20N,OVL20S,1901,1998,98,1.056256975
mong030.rwl.csv,mong030,SPR21,SPR21N,SPR21S,1901,1998,98,1.509234449
mong030.rwl.csv,mong030,SPR26,SPR26N,SPR26S,1901,1998,98,1.525752489
mong030.rwl.csv,mong030,SPR33,SPR33N,SPR33S,1901,1998,98,1.391798968
mong033.rwl.csv,mong033,HB8,HB8N,HB8S,1901,1997,97,1.557805677
mong033.rwl.csv,mong033,HB21,HB21N,HB21S,1901,1997,97,0.700967074
mong040.rwl.csv,mong040,OZN04,OZN04N,OZN04S,1901,2005,105,1.10006778
mong040.rwl.csv,mong040,SXN21,SXN21N,SXN21S,1901,2005,105,1.319651383
mong040.rwl.csv,mong040,SXN36,SXN36N,SXN36S,1901,2005,105,0.937572637
mong040.rwl.csv,mong040,SXN39,SXN39N,SXN39S,1901,2005,105,0.716786712
nepa044.rwl.csv,nepa044,ABPI041,ABPI041N,ABPI041S,1901,2009,109,1.336589165
newz091.rwl.csv,newz091,KKB004,KKB004N,KKB004S,1901,1996,96,0.964036288
newz091.rwl.csv,newz091,KKB010,KKB010N,KKB010S,1901,1996,96,1.310918284
newz091.rwl.csv,newz091,KKB011,KKB011N,KKB011S,1926,1996,71,1.710439094
newz118.rwl.csv,newz118,DBY002,DBY002N,DBY002S,1901,1990,90,1.069832521
newz118.rwl.csv,newz118,DBY003,DBY003N,DBY003S,1901,1990,90,1.117225878
newz121.rwl.csv,newz121,ORS200,ORS200N,ORS200S,1901,1997,97,1.417622309
nj001.rwl.csv,nj001,HF 10,HF 10N,HF 10S,1901,1982,82,0.959330198
nj001.rwl.csv,nj001,HF 15,HF 15N,HF 15S,1901,1982,82,0.755241496
nj002.rwl.csv,nj002,HF 10,HF 10N,HF 10S,1901,1982,82,0.959330198
nj002.rwl.csv,nj002,HF 15,HF 15N,HF 15S,1901,1982,82,0.755241496
nj010.rwl.csv,nj010,BWC30,BWC30N,BWC30S,1901,2010,110,0.843601849
nj010.rwl.csv,nj010,BWC32,BWC32N,BWC32S,1901,2015,115,1.100132809
nj010.rwl.csv,nj010,BWC33,BWC33N,BWC33S,1910,2015,106,0.830043949
nj010.rwl.csv,nj010,BWC34,BWC34N,BWC34S,1931,2015,85,0.868749152
nj010.rwl.csv,nj010,BWC35,BWC35N,BWC35S,1908,2015,108,1.176655901
nj010.rwl.csv,nj010,BWC36,BWC36N,BWC36S,1901,2015,115,1.118619953
nj010.rwl.csv,nj010,BWC38,BWC38N,BWC38S,1901,2015,115,0.993475752
nj010.rwl.csv,nj010,BWC40,BWC40N,BWC40S,1901,2015,115,1.458089797
nj010.rwl.csv,nj010,BWC41,BWC41N,BWC41S,1901,2015,115,0.755469996
nj010.rwl.csv,nj010,BWC45,BWC45N,BWC45S,1901,2014,114,1.665792459
nj010.rwl.csv,nj010,BWC46,BWC46N,BWC46S,1901,2015,115,1.111269406
nj010.rwl.csv,nj010,BWC47,BWC47N,BWC47S,1901,2015,115,1.420064458
nj010.rwl.csv,nj010,BWC49,BWC49N,BWC49S,1901,2015,115,1.18291541
nj011.rwl.csv,nj011,CBJ22,CBJ22N,CBJ22S,1901,1964,64,0.950320068
nj011.rwl.csv,nj011,CBJ28,CBJ28N,CBJ28S,1937,2015,79,2.02277677
nj011.rwl.csv,nj011,CBJ31,CBJ31N,CBJ31S,1901,2015,115,1.754455862
nj011.rwl.csv,nj011,CBJ33,CBJ33N,CBJ33S,1901,2015,115,0.973237958
nj011.rwl.csv,nj011,CBJ35,CBJ35N,CBJ35S,1901,2015,115,1.32650839
nj011.rwl.csv,nj011,CBJ37,CBJ37N,CBJ37S,1901,2010,110,1.370591387
nj011.rwl.csv,nj011,CBJ39,CBJ39N,CBJ39S,1901,2015,115,1.215825664
nj011.rwl.csv,nj011,CBJ41,CBJ41N,CBJ41S,1901,2015,115,1.044571425
nj011.rwl.csv,nj011,CBJ42,CBJ42N,CBJ42S,1939,2015,77,1.294527436
nm596.rwl.csv,nm596,FM10,FM10N,FM10S,1901,1968,68,1.021966961
nm599.rwl.csv,nm599,LS05,LS05N,LS05S,1901,1968,68,0.816850003
russ215.rwl.csv,russ215,BG3,BG3N,BG3S,1901,1996,96,1.229765116
russ215.rwl.csv,russ215,BG17,BG17N,BG17S,1901,1996,96,1.024541409
russ215.rwl.csv,russ215,BG18,BG18N,BG18S,1901,1996,96,1.777817521
russ215.rwl.csv,russ215,BG19,BG19N,BG19S,1901,1996,96,0.864115544
russ216.rwl.csv,russ216,AMS1-,AMS1-N,AMS1-S,1901,1994,94,0.563525748
russ216.rwl.csv,russ216,AMS3-,AMS3-N,AMS3-S,1901,1988,88,0.834439362
russ217.rwl.csv,russ217,KR05,KR05N,KR05S,1901,1995,95,0.867990298
russ217.rwl.csv,russ217,KR09,KR09N,KR09S,1901,1995,95,0.84182252
russ217.rwl.csv,russ217,KR10,KR10N,KR10S,1901,1995,95,1.431650726
russ217.rwl.csv,russ217,KR12,KR12N,KR12S,1901,1995,95,1.336872735
russ217.rwl.csv,russ217,KR14,KR14N,KR14S,1901,1993,93,1.888931296
russ218.rwl.csv,russ218,RV3,RV3N,RV3S,1901,1997,97,2.200974835
russ218.rwl.csv,russ218,RV13,RV13N,RV13S,1901,1997,97,1.006153151
russ218.rwl.csv,russ218,RV4,RV4N,RV4S,1901,1997,97,0.946772816
russ219.rwl.csv,russ219,BRL15,BRL15N,BRL15S,1901,2000,100,2.070792943
russ221.rwl.csv,russ221,LR56,LR56N,LR56S,1901,1997,97,0.608595317
russ221.rwl.csv,russ221,AMS6-L,AMS6-LN,AMS6-LS,1901,1963,63,0.607051242
russ221.rwl.csv,russ221,KR05,KR05N,KR05S,1901,1995,95,0.867990298
russ221.rwl.csv,russ221,KR09,KR09N,KR09S,1901,1995,95,0.84182252
russ221.rwl.csv,russ221,KR14,KR14N,KR14S,1901,1995,95,1.377196474
russ221.rwl.csv,russ221,AM6-,AM6-N,AM6-S,1901,1980,80,1.034520942
spai053.rwl.csv,spai053,SM07,SM07N,SM07S,1901,1996,96,0.972625693
spai053.rwl.csv,spai053,SM17,SM17N,SM17S,1901,1996,96,0.557989289
spai053.rwl.csv,spai053,SM18,SM18N,SM18S,1901,1996,96,1.566775592
spai074.rwl.csv,spai074,GRA01,GRA01N,GRA01S,1927,1998,72,0.857555368
spai074.rwl.csv,spai074,GRA06,GRA06N,GRA06S,1901,1998,98,1.234224114
spai074.rwl.csv,spai074,GRA10,GRA10N,GRA10S,1910,1998,89,0.876369465
spai074.rwl.csv,spai074,GRA12,GRA12N,GRA12S,1901,1995,95,1.062410198
spai074.rwl.csv,spai074,GRA16,GRA16N,GRA16S,1945,1996,52,0.531170441
spai074.rwl.csv,spai074,GRA19,GRA19N,GRA19S,1913,1987,75,0.928307725
spai077.rwl.csv,spai077,PL09,PL09N,PL09S,1901,1995,95,0.800998684
swit199.rwl.csv,swit199,AB0211O,AB0211ON,AB0211OS,1903,1994,92,1.670098597
swit199.rwl.csv,swit199,AB1816O,AB1816ON,AB1816OS,1901,1994,94,0.753961289
swit199.rwl.csv,swit199,AB2511O,AB2511ON,AB2511OS,1901,1994,94,1.016916735
swit200.rwl.csv,swit200,AB0359O,AB0359ON,AB0359OS,1901,1994,94,1.157771701
swit200.rwl.csv,swit200,AB0365O,AB0365ON,AB0365OS,1901,1994,94,0.891142157
swit200.rwl.csv,swit200,AB0407O,AB0407ON,AB0407OS,1901,1994,94,1.444681466
swit200.rwl.csv,swit200,AB0558O,AB0558ON,AB0558OS,1901,1993,93,0.936529921
swit200.rwl.csv,swit200,AB0619O,AB0619ON,AB0619OS,1901,1994,94,1.278188247
swit200.rwl.csv,swit200,AB0678O,AB0678ON,AB0678OS,1901,1994,94,1.390268679
swit200.rwl.csv,swit200,AB0845O,AB0845ON,AB0845OS,1901,1994,94,1.339788075
swit200.rwl.csv,swit200,AB1013O,AB1013ON,AB1013OS,1901,1994,94,1.559874541
swit200.rwl.csv,swit200,AB1034O,AB1034ON,AB1034OS,1908,1994,87,0.867388044
swit200.rwl.csv,swit200,AB1329O,AB1329ON,AB1329OS,1901,1991,91,1.350459343
swit200.rwl.csv,swit200,AB1472O,AB1472ON,AB1472OS,1901,1994,94,0.876341813
swit200.rwl.csv,swit200,AB1488O,AB1488ON,AB1488OS,1901,1994,94,1.068280119
swit200.rwl.csv,swit200,AB1518O,AB1518ON,AB1518OS,1912,1994,83,0.957128569
swit200.rwl.csv,swit200,AB1541O,AB1541ON,AB1541OS,1908,1994,87,1.432182013
swit200.rwl.csv,swit200,AB1565O,AB1565ON,AB1565OS,1901,1994,94,0.872468424
swit200.rwl.csv,swit200,AB1734O,AB1734ON,AB1734OS,1921,1994,74,0.866333814
swit200.rwl.csv,swit200,AB1761O,AB1761ON,AB1761OS,1901,1994,94,0.999340661
swit200.rwl.csv,swit200,AB1772O,AB1772ON,AB1772OS,1903,1994,92,1.332740224
swit200.rwl.csv,swit200,AB1937U,AB1937UN,AB1937US,1901,1994,94,1.101968993
swit200.rwl.csv,swit200,AB1966O,AB1966ON,AB1966OS,1901,1994,94,0.794505197
swit200.rwl.csv,swit200,AB2279O,AB2279ON,AB2279OS,1901,1993,93,1.584550304
swit200.rwl.csv,swit200,AB2519O,AB2519ON,AB2519OS,1901,1993,93,1.621972092
swit200.rwl.csv,swit200,AB2604O,AB2604ON,AB2604OS,1905,1994,90,1.245676801
swit200.rwl.csv,swit200,AB2604X,AB2604XN,AB2604XS,1901,1994,94,1.096481407
swit200.rwl.csv,swit200,AB2659O,AB2659ON,AB2659OS,1901,1994,94,1.248471118
swit200.rwl.csv,swit200,AB2780O,AB2780ON,AB2780OS,1901,1994,94,0.961249668
swit200.rwl.csv,swit200,AB2819O,AB2819ON,AB2819OS,1901,1994,94,1.164439545
swit200.rwl.csv,swit200,AB3023O,AB3023ON,AB3023OS,1901,1994,94,1.133763586
swit200.rwl.csv,swit200,AB3027O,AB3027ON,AB3027OS,1901,1994,94,0.687802547
swit204.rwl.csv,swit204,BUT1550,BUT1550N,BUT1550S,1901,1979,79,0.850141323
swit204.rwl.csv,swit204,BUT2155,BUT2155N,BUT2155S,1901,1990,90,0.800638257
swit204.rwl.csv,swit204,BUT2430,BUT2430N,BUT2430S,1901,1989,89,0.75923258
swit204.rwl.csv,swit204,BUT2620,BUT2620N,BUT2620S,1901,1982,82,0.655522018
swit204.rwl.csv,swit204,BUT3045,BUT3045N,BUT3045S,1901,1977,77,1.187654163
swit204.rwl.csv,swit204,BUT3095,BUT3095N,BUT3095S,1901,1990,90,0.881284405
swit204.rwl.csv,swit204,BUT3132,BUT3132N,BUT3132S,1901,1990,90,1.119449318
swit234.rwl.csv,swit234,E010030,E010030N,E010030S,1923,1995,73,1.061899177
swit234.rwl.csv,swit234,E010044,E010044N,E010044S,1920,1995,76,0.913981421
swit234.rwl.csv,swit234,E011005,E011005N,E011005S,1920,1995,76,1.23841045
swit234.rwl.csv,swit234,E011062,E011062N,E011062S,1921,1995,75,0.936116882
swit234.rwl.csv,swit234,E026025,E026025N,E026025S,1922,1995,74,1.201250925
swit234.rwl.csv,swit234,E027018,E027018N,E027018S,1922,1995,74,0.90762609
swit234.rwl.csv,swit234,E031019,E031019N,E031019S,1918,1995,78,1.150335812
swit234.rwl.csv,swit234,E031030,E031030N,E031030S,1917,1995,79,0.578194429
swit234.rwl.csv,swit234,E031097,E031097N,E031097S,1919,1995,77,1.417364451
swit234.rwl.csv,swit234,E117070,E117070N,E117070S,1919,1995,77,0.654035012
swit234.rwl.csv,swit234,E131041,E131041N,E131041S,1917,1995,79,1.053446693
swit234.rwl.csv,swit234,E131051,E131051N,E131051S,1918,1995,78,1.080503047
swit234.rwl.csv,swit234,E131145,E131145N,E131145S,1919,1995,77,1.111368929
swit234.rwl.csv,swit234,E315055,E315055N,E315055S,1923,1995,73,0.774234173
swit234.rwl.csv,swit234,E315071,E315071N,E315071S,1925,1995,71,0.653540627
swit234.rwl.csv,swit234,EGFO050,EGFO050N,EGFO050S,1926,1983,58,1.459224422
swit241.rwl.csv,swit241,GA01604,GA01604N,GA01604S,1929,1994,66,1.16836176
swit241.rwl.csv,swit241,GB02401,GB02401N,GB02401S,1923,1994,72,1.294544264
swit241.rwl.csv,swit241,GA02801,GA02801N,GA02801S,1922,1990,69,1.706015354
swit241.rwl.csv,swit241,GB03300,GB03300N,GB03300S,1918,1994,77,1.7213938
swit241.rwl.csv,swit241,GB03305,GB03305N,GB03305S,1932,1994,63,1.133113934
swit241.rwl.csv,swit241,GB04106,GB04106N,GB04106S,1934,1994,61,0.819238347
swit241.rwl.csv,swit241,GC07006,GC07006N,GC07006S,1934,1994,61,1.511593877
swit241.rwl.csv,swit241,GC07205,GC07205N,GC07205S,1931,1994,64,0.667807911
swit241.rwl.csv,swit241,GA08200,GA08200N,GA08200S,1917,1994,78,0.70077507
swit241.rwl.csv,swit241,GA09500,GA09500N,GA09500S,1917,1994,78,0.767119131
swit241.rwl.csv,swit241,GB09800,GB09800N,GB09800S,1920,1994,75,1.374514505
swit241.rwl.csv,swit241,GA10700,GA10700N,GA10700S,1918,1994,77,0.958167982
swit241.rwl.csv,swit241,GA10705,GA10705N,GA10705S,1931,1994,64,1.51264355
swit241.rwl.csv,swit241,GC11000,GC11000N,GC11000S,1917,1994,78,1.564624262
swit241.rwl.csv,swit241,GB13100,GB13100N,GB13100S,1918,1994,77,0.935540306
swit241.rwl.csv,swit241,GC13106,GC13106N,GC13106S,1934,1994,61,1.613508506
swit241.rwl.csv,swit241,GC16205,GC16205N,GC16205S,1931,1994,64,1.264378168
swit241.rwl.csv,swit241,GC17600,GC17600N,GC17600S,1917,1994,78,1.403143389
swit241.rwl.csv,swit241,GC17605,GC17605N,GC17605S,1930,1994,65,1.216649224
swit241.rwl.csv,swit241,GC18305,GC18305N,GC18305S,1930,1994,65,1.606024713
swit241.rwl.csv,swit241,GA19906,GA19906N,GA19906S,1933,1994,62,0.906756884
swit241.rwl.csv,swit241,GB20400,GB20400N,GB20400S,1919,1994,76,1.340652727
swit241.rwl.csv,swit241,GA21204,GA21204N,GA21204S,1930,1994,65,0.807956172
swit241.rwl.csv,swit241,GB32806,GB32806N,GB32806S,1936,1994,59,1.398231148
swit241.rwl.csv,swit241,GB35100,GB35100N,GB35100S,1916,1994,79,1.128689105
swit322.rwl.csv,swit322,RF01010,RF01010N,RF01010S,1901,1997,97,2.165056511
swit322.rwl.csv,swit322,RF01060,RF01060N,RF01060S,1901,1997,97,1.556113946
swit322.rwl.csv,swit322,RF01090,RF01090N,RF01090S,1901,1997,97,1.206138943
swit322.rwl.csv,swit322,RF01100,RF01100N,RF01100S,1901,1997,97,1.118178887
swit322.rwl.csv,swit322,RF01120,RF01120N,RF01120S,1901,1997,97,0.514850988
swit322.rwl.csv,swit322,RF01160,RF01160N,RF01160S,1901,1997,97,0.849343714
swit322.rwl.csv,swit322,RF01180,RF01180N,RF01180S,1901,1997,97,0.760740517
swit322.rwl.csv,swit322,RF01190,RF01190N,RF01190S,1922,1997,76,2.58220887
swit322.rwl.csv,swit322,RF01220,RF01220N,RF01220S,1901,1997,97,2.224257535
swit365.rwl.csv,swit365,Z012015,Z012015N,Z012015S,1939,1996,58,1.234712526
swit365.rwl.csv,swit365,Z012111,Z012111N,Z012111S,1939,1996,58,1.261425703
swit365.rwl.csv,swit365,Z012148,Z012148N,Z012148S,1940,1996,57,0.824773537
swit365.rwl.csv,swit365,Z012190,Z012190N,Z012190S,1942,1996,55,0.804573537
swit365.rwl.csv,swit365,Z012234,Z012234N,Z012234S,1941,1996,56,0.878864962
swit365.rwl.csv,swit365,Z030100,Z030100N,Z030100S,1942,1996,55,0.764710659
swit365.rwl.csv,swit365,Z030137,Z030137N,Z030137S,1939,1996,58,1.298392666
swit365.rwl.csv,swit365,Z030309,Z030309N,Z030309S,1939,1996,58,0.90797535
swit365.rwl.csv,swit365,Z031041,Z031041N,Z031041S,1937,1996,60,1.436321787
swit365.rwl.csv,swit365,Z031172,Z031172N,Z031172S,1941,1996,56,0.99522638
swit365.rwl.csv,swit365,Z031304,Z031304N,Z031304S,1938,1996,59,0.984005112
swit365.rwl.csv,swit365,Z031346,Z031346N,Z031346S,1940,1995,56,0.787204176
swit365.rwl.csv,swit365,Z038031,Z038031N,Z038031S,1940,1996,57,0.675776684
swit365.rwl.csv,swit365,Z038110,Z038110N,Z038110S,1939,1996,58,0.964732088
swit365.rwl.csv,swit365,Z038171,Z038171N,Z038171S,1941,1996,56,0.901338492
swit365.rwl.csv,swit365,Z040004,Z040004N,Z040004S,1943,1996,54,1.932114438
swit365.rwl.csv,swit365,Z040015,Z040015N,Z040015S,1939,1996,58,1.081540688
swit365.rwl.csv,swit365,Z040046,Z040046N,Z040046S,1940,1996,57,0.876886364
swit365.rwl.csv,swit365,Z040055,Z040055N,Z040055S,1943,1996,54,1.000809403
swit365.rwl.csv,swit365,Z040102,Z040102N,Z040102S,1940,1996,57,0.841488622
swit365.rwl.csv,swit365,Z040109,Z040109N,Z040109S,1941,1996,56,0.844669542
swit365.rwl.csv,swit365,Z047024,Z047024N,Z047024S,1936,1996,61,0.744357201
swit365.rwl.csv,swit365,Z047079,Z047079N,Z047079S,1938,1996,59,2.355417072
swit365.rwl.csv,swit365,Z117117,Z117117N,Z117117S,1937,1996,60,0.678139622
swit367.rwl.csv,swit367,ZOF0386,ZOF0386N,ZOF0386S,1915,1997,83,0.668007636
swit367.rwl.csv,swit367,ZOF0467,ZOF0467N,ZOF0467S,1911,1997,87,1.099342012
swit367.rwl.csv,swit367,ZOF0556,ZOF0556N,ZOF0556S,1922,1997,76,1.261062244
swit367.rwl.csv,swit367,ZOF0720,ZOF0720N,ZOF0720S,1918,1997,80,1.722365956
swit367.rwl.csv,swit367,ZOF0772,ZOF0772N,ZOF0772S,1919,1997,79,0.991428973
swit367.rwl.csv,swit367,ZOF0825,ZOF0825N,ZOF0825S,1911,1997,87,1.050849511
swit367.rwl.csv,swit367,ZOF0990,ZOF0990N,ZOF0990S,1909,1997,89,0.866994106
swit367.rwl.csv,swit367,ZOF2035,ZOF2035N,ZOF2035S,1907,1997,91,1.469069527
swit367.rwl.csv,swit367,ZOF2069,ZOF2069N,ZOF2069S,1918,1997,80,0.989015483
th002.rwl.csv,th002,NNK064,NNK064N,NNK064S,1901,1991,91,1.125665759
ut555.rwl.csv,ut555,1-1-,1-1-N,1-1-S,1917,2014,98,1.370684073
ut555.rwl.csv,ut555,3-2-,3-2-N,3-2-S,1960,2014,55,0.672820158
ut555.rwl.csv,ut555,7-4-,7-4-N,7-4-S,1925,2014,90,0.977841213
ut555.rwl.csv,ut555,15-8-,15-8-N,15-8-S,1901,2014,114,0.899661251
ut555.rwl.csv,ut555,17-9-,17-9-N,17-9-S,1901,2014,114,0.702694492
ut555.rwl.csv,ut555,19-10-,19-10-N,19-10-S,1920,2014,95,0.541111518
ut555.rwl.csv,ut555,21-11-,21-11-N,21-11-S,1901,2014,114,1.106854617
ut555.rwl.csv,ut555,23-12-,23-12-N,23-12-S,1901,2014,114,0.942246589
ut555.rwl.csv,ut555,25-13-,25-13-N,25-13-S,1901,2014,114,1.176874184
ut555.rwl.csv,ut555,27-14-,27-14-N,27-14-S,1901,2014,114,0.931062709
ut555.rwl.csv,ut555,31-16-,31-16-N,31-16-S,1901,2013,113,1.260767552
ut555.rwl.csv,ut555,33-17-,33-17-N,33-17-S,1901,2014,114,1.134114955
ut555.rwl.csv,ut555,35-18-,35-18-N,35-18-S,1901,2014,114,0.703539242
ut555.rwl.csv,ut555,41-21-,41-21-N,41-21-S,1922,2014,93,1.037957825
ut565.rwl.csv,ut565,BSF-05,BSF-05N,BSF-05S,1905,1998,94,1.135987519
wv005.rwl.csv,wv005,KJJV01,KJJV01N,KJJV01S,1901,1993,93,1.099280887
wv010.rwl.csv,wv010,KJJV01,KJJV01N,KJJV01S,1901,1993,93,1.099280887
